,amount,transaction_time,location,customer_age,card_type,purchase_category
2644,6808.49,4404,35,22,1,2
2645,3285.53,4405,13,67,2,3
2646,5335.07,4406,24,41,1,4
2647,3385.5,4407,26,26,1,5
2648,9893.92,4408,4,28,2,2
2649,4838.2,4409,32,64,2,0
2650,9140.4,4410,40,22,0,1
2651,3440.07,4411,28,58,0,1
2652,1685.12,4412,22,51,0,5
2653,5758.68,4413,4,23,0,5
2654,4042.48,4414,24,40,3,1
2655,5895.35,4415,11,66,0,2
2656,8684.66,4416,5,55,3,1
2657,2230.48,4417,21,40,0,1
2658,5302.11,4418,24,52,1,0
2659,7819.01,4419,5,52,1,1
2660,3706.82,4420,43,22,2,3
2661,2243.3,4421,46,28,2,2
2662,9914.38,4422,1,30,0,3
2663,5049.77,4423,33,45,3,5
2664,5603.74,4424,16,69,3,4
2665,3918.28,4425,29,64,3,5
2666,3664.38,4426,29,53,0,5
2667,9516.77,4427,19,51,1,1
2668,4901.42,4428,30,44,3,2
2669,2635.87,4429,36,42,3,2
2670,3868.93,4430,39,20,1,0
2671,8502.72,4431,12,50,1,0
2672,3250.52,4432,27,60,3,2
2673,6102.74,4433,15,53,3,3
2674,7562.32,4434,5,29,2,2
2675,7732.3,4435,39,32,1,4
2676,2880.17,4436,33,27,3,2
2677,2624.45,4437,23,33,0,1
2678,85.95,4438,8,41,1,5
2679,3073.13,4439,27,24,3,0
2680,6235.57,4440,23,22,3,3
2681,8778.72,4441,29,33,1,3
2682,8939.73,4442,44,60,0,2
2683,8245.04,4443,4,55,0,4
2684,754.35,4444,8,39,2,5
2685,8325.65,4445,11,63,3,5
2686,9139.67,4446,41,28,1,3
2687,5994.02,4447,31,29,2,1
2688,1656.5,4448,15,38,0,4
2689,1999.49,4449,39,64,0,2
2690,8331.92,4450,36,34,3,1
2691,3342.82,4451,48,54,3,1
2692,2367.82,4452,9,61,1,4
2693,7936.58,4453,0,68,1,1
2694,869.24,4454,13,36,1,1
2695,3648.59,4455,33,41,0,4
2696,3951.36,4456,42,46,0,5
2697,891.19,4457,44,19,1,3
2698,2943.56,4458,29,31,2,0
2699,1084.15,4459,47,23,2,2
2700,8277.72,4500,7,48,3,5
2701,2030.95,4501,40,43,1,0
2702,2173.79,4502,40,52,0,0
2703,1743.36,4503,17,60,3,1
2704,6197.6,4504,44,24,2,5
2705,2152.53,4505,25,21,0,0
2706,4200.64,4506,22,70,2,0
2707,7281.14,4507,0,70,2,4
2708,9506.72,4508,22,23,2,1
2709,982.81,4509,9,66,0,5
2710,7990.05,4510,26,59,0,5
2711,4478.8,4511,15,31,0,1
2712,3180.03,4512,12,28,3,0
2713,170.41,4513,41,35,1,5
2714,6211.5,4514,37,48,3,3
2715,9527.78,4515,47,21,3,3
2716,1505.37,4516,41,48,3,2
2717,8643.95,4517,45,30,1,2
2718,8025.8,4518,42,21,2,0
2719,2841.95,4519,49,50,0,1
2720,7699.9,4520,38,24,3,4
2721,880.5,4521,4,36,2,0
2722,7765.57,4522,37,23,2,0
2723,1781.47,4523,8,35,3,0
2724,3835.49,4524,26,29,0,1
2725,5296.83,4525,47,32,3,2
2726,9975.96,4526,0,46,1,5
2727,6963.83,4527,41,40,1,4
2728,5241.97,4528,31,46,1,2
2729,5619.24,4529,10,35,3,0
2730,6054.67,4530,38,63,0,5
2731,8350.77,4531,13,39,0,0
2732,7580.07,4532,2,61,2,5
2733,77.2,4533,13,35,2,4
2734,3616.26,4534,13,66,2,5
2735,2357.75,4535,7,41,3,5
2736,5147.42,4536,39,59,1,0
2737,5582.47,4537,30,25,3,5
2738,7672.19,4538,17,46,0,4
2739,4027.91,4539,1,66,1,2
2740,8902.95,4540,13,32,0,1
2741,9352.39,4541,16,66,0,1
2742,5578.49,4542,20,59,0,5
2743,9129.8,4543,46,30,3,5
2744,7760.83,4544,9,18,2,5
2745,4166.67,4545,9,22,2,4
2746,9555.91,4546,47,44,0,3
2747,8641.7,4547,1,39,2,5
2748,5839.84,4548,37,62,2,3
2749,4160.97,4549,40,34,3,1
2750,7545.36,4550,43,50,2,3
2751,5393.76,4551,39,47,3,3
2752,2802.59,4552,45,43,0,0
2753,8627.3,4553,41,41,2,4
2754,1390.81,4554,30,46,3,0
2755,7063.96,4555,28,51,0,2
2756,5106.98,4556,21,23,2,3
2757,9831.71,4557,33,41,3,2
2758,8932.78,4558,44,65,1,4
2759,2803.34,4559,33,54,1,5
2760,6325.4,4600,34,22,3,0
2761,7331.55,4601,4,44,3,3
2762,4225.43,4602,37,43,2,0
2763,3643.46,4603,49,68,1,5
2764,8669.27,4604,48,40,1,2
2765,7878.2,4605,14,39,2,2
2766,8417.35,4606,1,58,0,4
2767,2887.45,4607,31,61,3,4
2768,5025.29,4608,8,23,0,5
2769,3052.37,4609,47,68,3,2
2770,6147.68,4610,25,46,1,1
2771,1195.39,4611,20,27,2,3
2772,838.95,4612,48,68,2,0
2773,6934.87,4613,48,53,0,0
2774,9854.01,4614,47,42,3,5
2775,263.7,4615,12,34,2,3
2776,9326.42,4616,26,27,0,0
2777,72.51,4617,6,22,2,2
2778,403.63,4618,2,67,3,1
2779,1567.87,4619,8,31,2,3
2780,3075.34,4620,43,45,2,1
2781,6395.26,4621,40,21,0,2
2782,5867.45,4622,22,25,3,3
2783,8785.29,4623,32,48,2,5
2784,736.75,4624,18,23,1,4
2785,2371.85,4625,42,37,0,0
2786,6430.08,4626,14,48,1,3
2787,8259.92,4627,43,28,2,4
2788,9912.09,4628,49,29,2,2
2789,1166.18,4629,38,70,2,1
2790,3266.53,4630,19,61,0,5
2791,3180.6,4631,44,26,0,5
2792,2091.36,4632,49,56,3,5
2793,3246.53,4633,48,68,2,2
2794,4810.49,4634,17,62,1,2
2795,5222.65,4635,19,69,1,1
2796,6337.84,4636,40,36,0,3
2797,4262.57,4637,30,39,0,4
2798,7384.17,4638,12,30,2,0
2799,6823.13,4639,27,24,0,0
2800,2846.26,4640,46,54,2,2
2801,2850.79,4641,39,43,0,1
2802,5202.89,4642,35,63,3,0
2803,6172.92,4643,33,69,2,5
2804,3864.4,4644,0,38,2,2
2805,6203.42,4645,44,23,3,4
2806,7170.21,4646,44,42,1,4
2807,1449.28,4647,2,36,0,5
2808,9631.32,4648,40,68,3,1
2809,6906.7,4649,5,36,0,1
2810,9367.16,4650,6,70,1,4
2811,4236.49,4651,39,24,2,3
2812,8989.7,4652,11,53,2,2
2813,7890.39,4653,48,60,3,2
2814,7196.41,4654,19,18,0,2
2815,2933.76,4655,23,68,3,4
2816,4138.66,4656,31,39,0,4
2817,7471.53,4657,17,35,3,5
2818,1306.07,4658,14,18,0,0
2819,8461.17,4659,16,19,1,4
2820,9848.05,4700,35,51,3,0
2821,7039.81,4701,17,38,0,2
2822,9193.22,4702,36,64,3,4
2823,2886.25,4703,23,32,0,2
2824,9497.53,4704,7,51,3,4
2825,705.24,4705,3,65,2,4
2826,2192.2,4706,6,69,2,3
2827,8137.54,4707,29,69,1,3
2828,7078.58,4708,41,18,1,5
2829,8079.21,4709,36,60,2,0
2830,1067.55,4710,4,60,3,0
2831,1345.92,4711,17,56,3,0
2832,8365.02,4712,26,35,3,1
2833,1271.69,4713,12,67,1,5
2834,6069.73,4714,47,28,0,4
2835,8787.85,4715,10,19,0,2
2836,6455.03,4716,7,67,0,4
2837,6272.85,4717,12,47,1,0
2838,6244.44,4718,10,66,2,0
2839,599.26,4719,18,57,3,0
2840,7385.58,4720,2,43,3,5
2841,8855.97,4721,3,62,1,4
2842,5200.71,4722,26,24,3,1
2843,4159.53,4723,11,62,1,1
2844,4900.48,4724,42,57,0,4
2845,2047.53,4725,25,55,3,1
2846,5531.93,4726,8,20,3,4
2847,3456.62,4727,37,58,2,0
2848,5329.81,4728,32,57,0,0
2849,7671.68,4729,36,47,0,5
2850,4046.21,4730,33,55,1,2
2851,7064.61,4731,13,52,0,4
2852,6654.92,4732,4,68,1,3
2853,1777.64,4733,26,55,0,4
2854,1814.85,4734,38,45,1,1
2855,3507.38,4735,41,39,2,3
2856,4647.97,4736,30,65,1,2
2857,2610.8,4737,45,54,0,4
2858,9733.23,4738,36,62,0,5
2859,5624.79,4739,0,23,1,4
2860,2663.65,4740,14,32,1,2
2861,1365.31,4741,41,24,1,1
2862,1556.0,4742,34,24,3,3
2863,5716.48,4743,16,53,1,4
2864,336.61,4744,0,49,2,2
2865,1433.03,4745,34,19,2,5
2866,911.44,4746,43,60,1,3
2867,8168.51,4747,41,51,1,4
2868,8550.24,4748,9,47,3,3
2869,7421.59,4749,2,51,0,2
2870,3830.3,4750,27,65,1,3
2871,6580.2,4751,36,22,0,3
2872,2418.48,4752,44,39,3,3
2873,1031.48,4753,20,46,2,3
2874,540.43,4754,28,34,3,4
2875,8691.61,4755,6,62,3,1
2876,7185.71,4756,18,55,3,1
2877,9603.9,4757,1,61,2,1
2878,6457.75,4758,14,25,1,3
2879,1763.73,4759,21,45,2,3
2880,4577.1,4800,25,49,2,0
2881,2158.53,4801,3,22,0,4
2882,4434.55,4802,46,45,2,2
2883,7174.77,4803,11,38,0,3
2884,2180.53,4804,39,45,3,5
2885,5649.2,4805,26,48,0,0
2886,5829.72,4806,25,21,2,4
2887,1869.62,4807,3,61,2,3
2888,8380.23,4808,23,54,0,5
2889,302.37,4809,10,51,3,2
2890,1826.07,4810,48,45,1,2
2891,1560.36,4811,33,45,3,1
2892,9552.38,4812,16,49,2,4
2893,9097.32,4813,31,69,1,5
2894,2148.84,4814,46,52,0,1
2895,4125.28,4815,15,52,1,2
2896,1720.21,4816,42,39,1,1
2897,1017.09,4817,23,25,0,1
2898,4276.73,4818,30,64,2,0
2899,3276.28,4819,26,45,1,2
2900,8540.14,4820,42,53,1,5
2901,762.88,4821,42,29,0,3
2902,3038.95,4822,46,19,3,0
2903,5535.83,4823,16,30,2,2
2904,1447.29,4824,14,53,3,3
2905,8968.1,4825,14,41,1,4
2906,3257.77,4826,46,27,2,4
2907,3643.29,4827,29,59,1,2
2908,9641.87,4828,12,51,1,3
2909,7895.62,4829,31,41,3,3
2910,8558.43,4830,15,47,1,1
2911,5406.23,4831,40,57,0,3
2912,3208.83,4832,16,37,2,1
2913,9397.56,4833,2,69,0,3
2914,2675.11,4834,34,21,3,5
2915,1230.34,4835,20,22,2,4
2916,7250.61,4836,8,39,0,4
2917,4635.64,4837,7,36,2,0
2918,7439.16,4838,35,62,1,4
2919,4936.09,4839,13,23,1,2
2920,1624.0,4840,49,60,0,3
2921,3936.89,4841,49,41,2,1
2922,2478.88,4842,47,19,2,2
2923,205.41,4843,24,43,2,3
2924,3332.92,4844,4,50,3,2
2925,8655.68,4845,49,68,2,4
2926,5780.31,4846,29,55,0,2
2927,9531.24,4847,12,53,2,5
2928,4986.19,4848,1,39,0,2
2929,7157.75,4849,8,23,2,0
2930,1173.62,4850,45,24,1,2
2931,8933.79,4851,27,52,3,5
2932,6040.04,4852,24,53,0,5
2933,8480.96,4853,36,59,2,2
2934,5826.84,4854,37,23,2,2
2935,36.85,4855,2,23,1,0
2936,5714.72,4856,30,42,2,5
2937,4407.02,4857,28,61,0,4
2938,1629.27,4858,33,68,3,1
2939,3317.79,4859,37,67,3,3
2940,6670.54,4900,2,49,3,4
2941,5963.0,4901,11,52,0,3
2942,7599.86,4902,1,49,1,3
2943,9107.53,4903,34,30,0,1
2944,7190.46,4904,44,35,1,3
2945,2150.23,4905,36,50,0,3
2946,7082.11,4906,23,21,0,0
2947,8176.83,4907,3,53,1,2
2948,1391.37,4908,17,67,2,3
2949,9512.85,4909,13,38,1,0
2950,9458.58,4910,45,25,1,4
2951,5194.26,4911,47,62,3,5
2952,1315.38,4912,36,34,0,3
2953,290.5,4913,36,57,3,1
2954,6755.45,4914,7,43,1,3
2955,9721.13,4915,41,44,1,4
2956,1355.82,4916,8,46,3,0
2957,3649.43,4917,1,41,0,4
2958,7294.74,4918,22,47,0,5
2959,7263.83,4919,12,60,1,3
2960,552.36,4920,35,24,0,1
2961,1892.52,4921,14,62,1,3
2962,386.19,4922,25,42,1,5
2963,454.21,4923,27,54,2,4
2964,7612.36,4924,43,38,1,0
2965,4894.56,4925,48,36,3,3
2966,8110.22,4926,7,19,3,4
2967,6863.29,4927,47,26,2,2
2968,4661.36,4928,10,30,0,1
2969,5039.57,4929,16,24,3,0
2970,8637.59,4930,43,68,0,1
2971,4389.32,4931,17,30,1,0
2972,6839.14,4932,49,66,2,5
2973,6936.26,4933,41,64,1,3
2974,7223.22,4934,16,36,3,5
2975,8786.37,4935,6,29,3,5
2976,6676.81,4936,33,61,3,2
2977,3580.07,4937,5,42,0,3
2978,2375.59,4938,33,53,3,4
2979,5354.55,4939,49,30,1,1
2980,9243.78,4940,9,57,0,1
2981,7988.93,4941,44,59,1,2
2982,9226.25,4942,6,67,0,4
2983,7905.46,4943,11,60,2,4
2984,8137.97,4944,0,42,3,4
2985,413.97,4945,48,55,1,3
2986,183.2,4946,48,57,2,0
2987,9780.12,4947,5,40,3,5
2988,2370.51,4948,44,47,1,0
2989,3884.63,4949,10,24,1,4
2990,829.28,4950,20,32,3,1
2991,5730.93,4951,12,70,1,2
2992,7944.54,4952,12,58,3,3
2993,3214.13,4953,3,58,1,1
2994,4607.55,4954,46,57,0,0
2995,3475.41,4955,10,70,1,3
2996,8719.53,4956,7,40,2,2
2997,9541.4,4957,23,47,2,5
2998,8721.35,4958,36,19,1,4
2999,5709.46,4959,24,20,2,5
3000,9286.09,5000,26,24,0,0
3001,944.76,5001,38,45,3,0
3002,7791.66,5002,38,53,3,4
3003,6432.69,5003,11,36,3,0
3004,1683.13,5004,16,40,0,1
3005,9269.35,5005,14,22,0,5
3006,9418.86,5006,37,58,1,4
3007,7495.29,5007,34,27,1,3
3008,6643.44,5008,49,28,1,4
3009,933.83,5009,42,64,3,0
3010,1996.41,5010,49,35,2,4
3011,2779.07,5011,24,58,1,2
3012,8679.89,5012,24,21,0,1
3013,5118.7,5013,11,29,1,1
3014,576.32,5014,37,32,2,0
3015,8234.26,5015,49,51,3,5
3016,9117.43,5016,20,66,2,5
3017,5769.73,5017,33,46,3,1
3018,9921.86,5018,42,69,2,5
3019,835.65,5019,12,52,1,1
3020,6870.87,5020,30,57,0,2
3021,5003.65,5021,23,61,2,1
3022,6090.89,5022,18,30,0,3
3023,1160.55,5023,34,20,3,0
3024,3984.22,5024,36,30,1,1
3025,6336.57,5025,24,52,3,1
3026,7320.24,5026,34,25,0,0
3027,1164.44,5027,31,36,3,2
3028,1582.47,5028,42,64,0,3
3029,8668.64,5029,27,47,0,2
3030,9240.64,5030,21,43,0,5
3031,9601.54,5031,39,70,2,4
3032,4107.01,5032,3,21,1,4
3033,7529.07,5033,15,35,2,5
3034,1404.95,5034,18,18,3,0
3035,1160.51,5035,37,54,0,1
3036,7716.06,5036,31,43,2,5
3037,6737.64,5037,20,62,1,3
3038,1168.18,5038,36,29,1,0
3039,3831.99,5039,45,65,2,5
3040,1054.01,5040,12,45,3,4
3041,9133.72,5041,44,27,0,1
3042,428.09,5042,44,54,0,0
3043,6178.9,5043,5,28,1,5
3044,328.85,5044,15,27,1,1
3045,1368.51,5045,0,40,3,4
3046,3435.96,5046,21,67,1,4
3047,7428.37,5047,39,54,3,2
3048,5296.26,5048,20,68,1,1
3049,4381.99,5049,10,63,0,1
3050,2494.25,5050,34,40,0,0
3051,9255.58,5051,34,30,3,4
3052,7470.26,5052,17,46,0,0
3053,2148.75,5053,21,45,0,1
3054,2943.19,5054,2,28,3,5
3055,1932.52,5055,39,25,3,0
3056,3809.03,5056,21,18,3,1
3057,2091.94,5057,40,64,0,3
3058,143.96,5058,18,54,3,3
3059,1796.59,5059,4,53,1,4
3060,6509.76,5100,5,41,0,2
3061,6654.79,5101,30,30,1,2
3062,3021.64,5102,19,29,3,0
3063,5214.72,5103,26,63,2,4
3064,1504.82,5104,11,46,2,2
3065,7852.16,5105,22,26,3,2
3066,1769.61,5106,21,46,3,2
3067,910.1,5107,48,69,1,4
3068,236.87,5108,47,26,0,5
3069,5588.28,5109,34,69,3,5
3070,3953.89,5110,10,20,1,0
3071,5252.92,5111,25,45,1,2
3072,9220.07,5112,13,43,2,4
3073,8599.84,5113,33,47,1,2
3074,5768.53,5114,37,41,2,0
3075,3273.13,5115,45,35,2,4
3076,1355.0,5116,15,55,0,4
3077,5967.27,5117,35,59,0,2
3078,3762.01,5118,3,18,2,1
3079,180.98,5119,49,41,1,0
3080,8234.15,5120,22,54,2,1
3081,1944.6,5121,47,49,0,1
3082,8470.26,5122,44,31,0,1
3083,9945.73,5123,1,19,1,5
3084,3506.25,5124,24,33,2,3
3085,3811.15,5125,0,47,0,0
3086,7911.85,5126,41,38,3,4
3087,8106.54,5127,10,60,1,1
3088,7362.47,5128,1,33,2,5
3089,22.35,5129,49,48,1,1
3090,9307.7,5130,39,67,1,3
3091,7159.58,5131,16,34,0,1
3092,5693.01,5132,30,41,0,4
3093,3458.94,5133,41,68,1,3
3094,7794.4,5134,6,70,0,1
3095,5838.75,5135,7,62,1,3
3096,8236.7,5136,36,21,2,2
3097,7765.87,5137,40,50,1,1
3098,2296.34,5138,49,67,3,5
3099,4542.81,5139,5,63,3,0
3100,1427.37,5140,43,51,0,2
3101,1915.66,5141,29,31,2,5
3102,9352.34,5142,46,18,2,1
3103,5501.45,5143,12,63,0,5
3104,5401.0,5144,6,43,3,3
3105,3879.81,5145,5,53,1,3
3106,7628.1,5146,48,70,1,5
3107,1312.03,5147,19,26,1,5
3108,8464.96,5148,44,54,3,4
3109,2600.98,5149,20,34,0,3
3110,758.74,5150,18,51,2,5
3111,7429.03,5151,42,25,1,5
3112,1570.14,5152,34,46,3,4
3113,1417.05,5153,37,21,3,0
3114,4823.71,5154,24,35,1,3
3115,547.62,5155,12,55,0,4
3116,1239.9,5156,38,62,2,3
3117,6146.37,5157,12,44,3,2
3118,4798.31,5158,19,49,0,5
3119,5579.71,5159,31,27,3,2
3120,2786.53,5200,25,55,2,4
3121,1671.85,5201,22,37,0,2
3122,6198.05,5202,25,26,1,0
3123,4436.71,5203,48,46,3,1
3124,7218.26,5204,48,64,3,0
3125,862.88,5205,32,57,0,5
3126,4267.73,5206,27,66,3,0
3127,5912.22,5207,40,23,2,0
3128,4129.29,5208,31,55,3,1
3129,1308.58,5209,14,22,1,4
3130,8601.51,5210,44,45,1,0
3131,5315.16,5211,48,31,1,5
3132,9452.07,5212,48,46,1,1
3133,1079.33,5213,16,62,0,3
3134,3201.16,5214,25,57,2,3
3135,9529.62,5215,28,51,1,2
3136,1594.4,5216,23,67,3,0
3137,8787.09,5217,49,19,1,1
3138,6321.03,5218,7,20,3,4
3139,85.7,5219,31,35,2,2
3140,7015.0,5220,33,66,1,1
3141,8665.88,5221,4,46,1,2
3142,333.51,5222,25,27,3,1
3143,595.89,5223,48,18,1,0
3144,178.43,5224,13,28,1,2
3145,3638.24,5225,36,62,2,4
3146,9051.91,5226,16,64,0,1
3147,9566.32,5227,27,51,3,0
3148,5648.64,5228,18,52,1,2
3149,7686.44,5229,0,53,0,5
3150,4520.22,5230,3,63,2,3
3151,4237.66,5231,18,28,1,5
3152,7870.53,5232,12,31,2,5
3153,6232.84,5233,49,55,3,5
3154,3715.17,5234,5,46,0,5
3155,5905.33,5235,18,54,2,5
3156,7786.02,5236,3,68,3,2
3157,3486.84,5237,41,49,1,1
3158,2857.59,5238,12,18,1,1
3159,8436.62,5239,14,67,1,5
3160,9458.24,5240,26,53,1,1
3161,2520.3,5241,28,46,2,1
3162,8417.37,5242,41,48,2,1
3163,1377.22,5243,10,20,1,1
3164,8102.78,5244,40,22,3,3
3165,4622.84,5245,17,38,2,1
3166,37.29,5246,42,60,0,2
3167,450.79,5247,31,28,0,1
3168,603.39,5248,5,65,2,2
3169,1193.91,5249,21,37,3,0
3170,7838.17,5250,44,61,1,5
3171,1235.14,5251,9,29,2,1
3172,2080.12,5252,23,35,3,2
3173,8062.91,5253,36,36,0,0
3174,7369.46,5254,29,33,0,5
3175,4131.6,5255,25,23,1,4
3176,2306.21,5256,15,20,0,1
3177,4498.76,5257,11,26,1,3
3178,2768.94,5258,27,57,2,3
3179,9432.66,5259,37,54,0,4
3180,4894.95,5300,11,31,1,3
3181,4243.81,5301,15,69,3,3
3182,435.81,5302,36,27,0,1
3183,141.16,5303,39,24,1,0
3184,983.31,5304,23,19,1,2
3185,7270.36,5305,35,31,2,0
3186,3668.78,5306,44,43,3,3
3187,1082.95,5307,44,48,2,2
3188,5931.55,5308,25,59,1,3
3189,8685.64,5309,27,34,3,0
3190,1090.73,5310,8,70,1,4
3191,3433.76,5311,35,20,3,3
3192,617.42,5312,12,20,0,3
3193,853.51,5313,9,55,0,2
3194,5088.55,5314,33,29,3,3
3195,4091.78,5315,33,64,2,5
3196,1025.65,5316,1,39,1,4
3197,548.29,5317,41,70,3,2
3198,7129.09,5318,25,67,2,2
3199,3328.07,5319,8,60,0,3
3200,9688.07,5320,45,64,3,1
3201,8131.84,5321,26,34,1,3
3202,2884.38,5322,32,27,2,3
3203,9699.99,5323,8,49,3,4
3204,9539.34,5324,2,19,2,4
3205,4925.41,5325,9,68,2,3
3206,2002.95,5326,12,55,3,2
3207,4012.17,5327,6,50,1,0
3208,1150.92,5328,21,31,1,3
3209,1973.57,5329,32,24,1,5
3210,184.12,5330,5,62,1,5
3211,4356.61,5331,18,50,1,4
3212,3495.85,5332,17,25,0,2
3213,8595.45,5333,20,52,0,5
3214,6766.9,5334,33,21,3,3
3215,4473.73,5335,10,33,0,1
3216,7037.04,5336,12,67,2,3
3217,5965.64,5337,28,35,2,1
3218,4966.78,5338,43,30,0,1
3219,2053.57,5339,18,19,2,0
3220,5616.97,5340,42,47,3,1
3221,3344.29,5341,23,24,1,5
3222,9997.59,5342,48,37,0,1
3223,8038.5,5343,48,70,2,3
3224,7772.28,5344,28,52,0,3
3225,6073.56,5345,27,68,2,3
3226,1574.28,5346,44,53,2,5
3227,8100.56,5347,19,59,1,0
3228,9388.02,5348,44,31,3,1
3229,9220.47,5349,27,20,1,3
3230,8384.92,5350,2,39,3,5
3231,8897.47,5351,42,65,0,3
3232,4373.72,5352,25,37,3,4
3233,1497.65,5353,40,40,2,0
3234,3538.81,5354,21,19,3,0
3235,650.1,5355,36,68,0,3
3236,2413.07,5356,6,68,1,3
3237,1390.84,5357,10,53,2,4
3238,8538.96,5358,21,26,2,0
3239,199.62,5359,23,49,3,5
3240,585.23,5400,10,58,2,5
3241,2667.38,5401,31,40,1,0
3242,4153.89,5402,19,61,1,2
3243,1010.67,5403,21,56,1,2
3244,9651.16,5404,27,52,0,3
3245,6272.11,5405,42,69,0,3
3246,259.08,5406,10,63,0,2
3247,687.43,5407,16,43,0,1
3248,1173.63,5408,39,51,2,5
3249,4474.84,5409,49,41,1,0
3250,4861.68,5410,23,53,3,4
3251,4678.91,5411,7,24,0,5
3252,9140.15,5412,39,56,3,3
3253,383.13,5413,7,49,3,5
3254,7492.74,5414,36,35,1,2
3255,2634.31,5415,35,50,3,4
3256,2367.16,5416,35,53,0,2
3257,7685.04,5417,47,61,0,2
3258,5524.83,5418,35,62,1,1
3259,8207.27,5419,27,68,3,3
3260,5633.58,5420,27,37,0,5
3261,7002.34,5421,47,44,2,4
3262,7078.0,5422,13,59,0,4
3263,6967.42,5423,19,46,3,5
3264,5745.95,5424,25,34,1,2
3265,3157.32,5425,13,52,1,1
3266,6680.42,5426,10,27,0,1
3267,7080.21,5427,48,28,0,4
3268,3173.49,5428,5,30,3,3
3269,1729.48,5429,14,28,2,1
3270,2562.66,5430,9,68,2,5
3271,6092.4,5431,35,52,0,2
3272,388.6,5432,45,43,1,2
3273,5900.56,5433,35,34,2,4
3274,6469.37,5434,15,28,0,3
3275,5983.35,5435,14,70,1,0
3276,4974.09,5436,37,39,2,3
3277,9126.63,5437,21,18,1,0
3278,7835.43,5438,32,37,2,2
3279,5296.59,5439,23,44,0,1
3280,4933.32,5440,35,35,1,3
3281,2244.57,5441,11,47,3,0
3282,660.54,5442,41,23,3,3
3283,4637.85,5443,23,62,1,0
3284,4395.78,5444,32,65,2,1
3285,1211.58,5445,41,62,0,2
3286,4151.62,5446,33,68,0,4
3287,6033.84,5447,24,49,3,3
3288,7501.57,5448,21,36,0,1
3289,1029.53,5449,36,26,3,0
3290,9081.68,5450,33,42,1,5
3291,9554.97,5451,12,41,1,5
3292,1492.91,5452,35,70,0,1
3293,4854.7,5453,35,70,3,4
3294,9525.94,5454,16,52,2,3
3295,4855.36,5455,14,52,1,2
3296,5714.47,5456,5,69,0,0
3297,2489.94,5457,11,37,0,1
3298,8310.86,5458,11,21,2,5
3299,7624.33,5459,44,44,3,4
3300,4374.57,5500,25,45,2,0
3301,2117.24,5501,4,68,1,4
3302,6891.95,5502,47,23,2,0
3303,5158.73,5503,45,27,0,1
3304,5913.84,5504,8,35,0,4
3305,2898.17,5505,47,40,0,5
3306,5688.94,5506,1,19,3,2
3307,1148.25,5507,24,23,3,5
3308,6109.36,5508,3,22,1,0
3309,8072.06,5509,15,45,1,4
3310,679.29,5510,31,60,2,0
3311,8227.23,5511,3,20,3,0
3312,2648.5,5512,47,69,2,0
3313,8835.42,5513,35,24,0,1
3314,8482.73,5514,3,28,1,1
3315,9557.99,5515,30,69,3,4
3316,1404.27,5516,35,58,1,0
3317,2151.28,5517,29,35,0,1
3318,519.3,5518,15,63,1,3
3319,4612.81,5519,17,25,3,1
3320,9041.72,5520,21,53,0,5
3321,8444.07,5521,39,24,2,4
3322,1065.85,5522,49,24,1,4
3323,4113.31,5523,8,62,0,5
3324,8411.86,5524,33,44,2,5
3325,6610.95,5525,16,21,2,0
3326,6596.05,5526,16,47,2,3
3327,6311.94,5527,14,43,2,1
3328,6607.8,5528,36,29,0,1
3329,2602.32,5529,35,65,1,5
3330,8497.7,5530,2,24,3,3
3331,9020.34,5531,13,19,3,5
3332,5462.02,5532,47,55,3,3
3333,9732.66,5533,25,70,3,2
3334,846.05,5534,24,43,0,0
3335,3700.08,5535,10,57,3,4
3336,7021.15,5536,35,59,2,1
3337,6155.94,5537,28,64,1,4
3338,5134.42,5538,15,28,3,5
3339,5049.52,5539,20,44,0,1
3340,9930.58,5540,13,64,3,2
3341,5851.28,5541,1,29,0,0
3342,9009.32,5542,36,23,2,1
3343,8975.49,5543,18,42,1,0
3344,844.17,5544,12,53,0,0
3345,4450.12,5545,1,35,3,4
3346,233.91,5546,43,48,2,1
3347,8364.44,5547,42,29,1,3
3348,5041.46,5548,9,64,3,4
3349,5880.6,5549,5,19,1,4
3350,2904.77,5550,21,28,2,4
3351,6618.25,5551,12,21,3,5
3352,315.05,5552,1,42,3,1
3353,8205.28,5553,26,30,3,1
3354,715.39,5554,42,22,0,2
3355,5470.72,5555,49,68,3,0
3356,3996.03,5556,1,37,0,0
3357,2607.76,5557,11,22,3,1
3358,5355.69,5558,3,69,3,3
3359,1615.56,5559,49,20,0,2
3360,1211.23,5600,33,55,3,0
3361,9468.56,5601,9,26,2,0
3362,8835.58,5602,44,35,2,0
3363,5224.24,5603,0,34,0,0
3364,7377.08,5604,19,31,3,1
3365,2339.05,5605,10,29,0,3
3366,9828.73,5606,30,55,3,0
3367,9725.47,5607,18,40,3,5
3368,3744.25,5608,22,65,3,5
3369,9325.74,5609,23,37,0,5
3370,5395.61,5610,2,18,1,3
3371,626.53,5611,17,60,2,1
3372,266.67,5612,14,40,0,1
3373,5405.55,5613,2,69,1,2
3374,4193.69,5614,40,45,3,4
3375,3208.78,5615,33,51,2,1
3376,6669.17,5616,38,62,3,1
3377,8289.82,5617,47,42,2,1
3378,1806.5,5618,41,36,3,3
3379,1897.25,5619,9,27,3,4
3380,5638.66,5620,26,54,1,0
3381,3002.56,5621,23,69,1,4
3382,4038.26,5622,19,43,0,5
